"item_id",qty_available,"stock_status","active_status"
"WVR48916",0,"N","Y"
"WVR49042",15,"S","Y"
"WVR49080",4,"S","Y"
"WVR49712",0,"N","Y"
"WVR49715",0,"N","Y"
"ZSS5214709908",0,"S","Y"
"UNCF751",622,"S","Y"
"BRN112025042",0,"N","Y"
"TRJHK06Y",1,"S","Y"
"TRJSG01Y",1,"S","Y"
"GLK38108",50,"S","Y"
"BERJCMEH34",0,"N","Y"
"BERJCMEV18",0,"N","Y"
"BERS132R967",0,"N","Y"
"BERS1900916",0,"N","Y"
"CRMLG314",2,"S","Y"
"JTM1531",0,"N","Y"
"JTM1551",2,"S","Y"
"JTM4504S",0,"N","Y"
"JTM4554CB",0,"N","Y"
"JTM4577A",0,"N","Y"
"SAK526",0,"N","Y"
"SAK529",0,"N","Y"
"SAK575",0,"N","Y"
"SAK752",0,"N","Y"
"SAK807",0,"N","Y"
"SAK902",0,"N","Y"
"SECKR14OC",0,"N","Y"
"SECM120L",0,"N","Y"
"SECS300S",0,"N","Y"
"SECS500SB",0,"N","Y"
"HLTR03113",0,"N","Y"
"HLTR84133",40,"S","Y"
"SOU4152",0,"N","Y"
"LEU60810",0,"N","Y"
"LEU60699",15,"S","Y"
"LEU60976",0,"N","Y"
"RUGB46",31,"S","Y"
"DACBNP748",0,"N","Y"
"DACBRT050E",0,"N","Y"
"DACBRT375",0,"N","Y"
"MTM80740",84,"S","Y"
"MTMP100310",30,"S","Y"
"MTMR100MAG10",17,"S","Y"
"BUR200123",0,"N","Y"
"WVR49142",0,"N","Y"
"WVR49145",0,"N","Y"
"CHA40746",11,"S","Y"
"CHA45759",0,"N","Y"
"CHA45807",9,"S","Y"
"CRKM1610ZC",0,"N","Y"
"DOS1010485",0,"N","Y"
"HLTR01180",0,"N","Y"
"HLTR01520",0,"N","Y"
"HOPHCC",0,"N","Y"
"MTMBHUC640",0,"N","Y"
"MTMH50XL24",30,"S","Y"
"MTMJMTS40",0,"N","Y"
"MTMSB20020",25,"S","Y"
"MTMTB20",0,"N","Y"
"TRJSA36",0,"N","Y"
"WIL10G8",0,"N","Y"
"WIL267",0,"N","Y"
"WIL384V2D",0,"N","Y"
"WIL415S70",0,"N","Y"
"WIL448V3D",0,"N","Y"
"WIL449D",0,"N","Y"
"WILDP1BLR15",0,"N","Y"
"WILLP1BSR15",0,"N","Y"
"WILR15S",0,"N","Y"
"WILR33C",0,"N","Y"
"WILRV2BSR15",0,"N","Y"
"WILSGBL",0,"N","Y"
"WILTRFURS2C",0,"N","Y"
"WILTRVFH",0,"N","Y"
"GSK36012",0,"N","Y"
"GSK61014",0,"N","Y"
"GSK62024",0,"N","Y"
"GSK91920",0,"N","Y"
"GSK92096",15,"S","Y"
"GSK92423",0,"N","Y"
"OUT41616",0,"N","Y"
"OUT41700",0,"N","Y"
"OUT41969",11,"S","Y"
"OUT41972",8,"S","Y"
"OUT42028",33,"S","Y"
"OUT42207",0,"S","Y"
"OUT42215",2,"S","Y"
"OUT46215",43,"S","Y"
"OUT91616",0,"N","Y"
"SPE1220",0,"N","Y"
"SPE1446",0,"N","Y"
"SPE1805",0,"N","Y"
"SPE2034",0,"N","Y"
"SPE2259",0,"N","Y"
"SPE23978",0,"N","Y"
"SPE2471",0,"N","Y"
"SPE2477",0,"N","Y"
"CCI311",0,"N","Y"
"BLA3542",0,"S","Y"
"SPE3995",0,"N","Y"
"SPE4207",0,"N","Y"
"SPE4217",0,"N","Y"
"SPE4406",0,"N","Y"
"SPE4473",0,"N","Y"
"SPE4478",0,"N","Y"
"SPE53632",0,"N","Y"
"SPE53750",0,"N","Y"
"CCI59",0,"S","Y"
"ESTGTL128",0,"N","Y"
"ESTHV125",8,"S","Y"
"ESTHV410375",0,"S","Y"
"ESTHVST1035M2",0,"N","Y"
"ESTHVST12BB",0,"N","Y"
"ESTSS12L8",0,"N","Y"
"ESTSS4109",0,"N","Y"
"FED22250A",0,"S","Y"
"FED3006B",0,"S","Y"
"FED712",0,"N","Y"
"FEDAE22",0,"S","Y"
"FEDAE40R2",0,"S","Y"
"FEDH1255",5,"S","Y"
"FEDP223P",40,"S","Y"
"FEDP270E",0,"S","Y"
"FEDP270P",0,"S","Y"
"FEDP2836",39,"S","Y"
"FEDP308F",0,"S","Y"
"FEDP40HS1",56,"S","Y"
"FEDT17875",0,"N","Y"
"FEDTGL129",0,"S","Y"
"FEDWF133BB",0,"N","Y"
"FEDWF1476",4,"S","Y"
"FEDWF2074",49,"S","Y"
"VOLVCNC7HM2",0,"N","Y"
"LET74208011K",36,"S","Y"
"TAC1081188",8,"S","Y"
"HVZRM2006",13,"S","Y"
"HVZCZ2005G",0,"N","Y"
"HVZHSG1002R",0,"N","Y"
"HVZSW3001G",0,"N","Y"
"RUGB13",0,"N","Y"
"RUGB16",0,"N","Y"
"GLKGT03374",0,"N","Y"
"GLKSP00280",0,"N","Y"
"GLKSP00455",0,"N","Y"
"GLKSP01753",0,"N","Y"
"GLKSP02316",0,"N","Y"
"GLKSP05586",0,"N","Y"
"GLKSP08651",0,"N","Y"
"AZM12271",9,"S","Y"
"OTS108327",0,"N","Y"
"SAK517LOGO",0,"N","Y"
"SAK520LOGO",0,"N","Y"
"SAK534LOGO",0,"N","Y"
"SAK537LOGO",0,"N","Y"
"HOPEFGC4",0,"N","Y"
"PEL97088",0,"N","Y"
"TRUTG05A",0,"N","Y"
"TRUTG103G",0,"N","Y"
"TRUTG131ST1",3,"S","Y"
"TRUTG131XT",2,"S","Y"
"TRUTG19G",0,"N","Y"
"TRUTG55",0,"N","Y"
"TRUTG851Y",0,"N","Y"
"TRUTG911XA",0,"N","Y"
"TRUTG944B",0,"N","Y"
"TRUTG947ARM",0,"N","Y"
"TRUTG947UG",2,"S","Y"
"TRUTG954DG",0,"N","Y"
"TRUTG957B",0,"N","Y"
"TRUTG957E",0,"N","Y"
"REV10001",4,"S","Y"
"EOT553A65TAN",11,"S","Y"
"SAK108LOGO",0,"N","Y"
"RAD9065",0,"N","Y"
"SCP28712",0,"N","Y"
"SCP28744",0,"N","Y"
"WAR14B1M",0,"N","Y"
"WAR14BLM",0,"N","Y"
"WAR15RLM",0,"N","Y"
"WAR214M",6,"S","Y"
"WAR2B1G",0,"N","Y"
"WAR2RLS",0,"N","Y"
"WARM669M",0,"N","Y"
"WARM810810G",0,"N","Y"
"WARM848848S",0,"N","Y"
"WARM987G",0,"N","Y"
"BUT32527",0,"N","Y"
"LET64350103K",0,"N","Y"
"LET931009",0,"N","Y"
"STR90540",0,"N","Y"
"STR14000",0,"N","Y"
"STR67201",0,"N","Y"
"WVR48326",0,"N","Y"
"WVR49326",0,"S","Y"
"SAV55109",0,"N","Y"
"CRMLG402M",6,"S","Y"
"CHA40604",0,"N","Y"
"CHA40960",0,"N","Y"
"HVZSW1001G",0,"N","Y"
"OUT41715",0,"N","Y"
"SHCACB128",0,"N","Y"
"TAU524709C13",0,"S","Y"
"TRJST01",0,"N","Y"
"TRUTG08D",0,"N","Y"
"TRUTG8531BLM",0,"N","Y"
"WARM500S",0,"N","Y"
"BRN149985",0,"N","Y"
"MOS95225",0,"N","Y"
"ZSS490450",0,"N","Y"
"TEX13412",0,"N","Y"
"TEX13418",0,"N","Y"
"TEX14474",0,"N","Y"
"TEX14493",0,"N","Y"
"TEX14516",0,"N","Y"
"TEX15372",0,"N","Y"
"TEX32721",0,"N","Y"
"TEX32750",0,"N","Y"
"TEX33646",0,"N","Y"
"KIM1100720A",277,"S","Y"
"KIM1100723A",0,"N","Y"
"MEPML11765",0,"N","Y"
"MEPML20996",0,"N","Y"
"MEPML38501",0,"N","Y"
"TRJRX3014",0,"N","Y"
"CRMLG431",44,"S","Y"
"BRN112025051",0,"N","Y"
"CRMLG436",6,"S","Y"
"HOP0701556",17,"S","Y"
"MILCP20002",0,"N","Y"
"MILDT00717",0,"N","Y"
"MILDT00909",0,"N","Y"
"TASTS1025",0,"N","Y"
"LEU59260",0,"S","Y"
"LEU66560",3,"S","Y"
"LEU66575",0,"S","Y"
"BFECLP11",0,"N","Y"
"BFECLP8",0,"N","Y"
"HVZRR2009G",0,"N","Y"
"WAR220LS",0,"N","Y"
"WAR222S",0,"N","Y"
"WARM868892S",0,"N","Y"
"WVR800310",0,"N","Y"
"WVR800373",0,"N","Y"
"EOT512RT",0,"N","Y"
"LET831030",0,"N","Y"
"LET8601240",0,"N","Y"
"REM19452",4,"S","Y"
"REM19464",0,"N","Y"
"REM19629",0,"N","Y"
"STR76835",0,"N","Y"
"STR99104",0,"N","Y"
"STR99107",0,"N","Y"
"PLN114300",0,"N","Y"
"PLN151001",0,"N","Y"
"AZM12227",25,"S","Y"
"AZM12246",0,"N","Y"
"AZM12265",0,"N","Y"
"BCY34185",47,"S","Y"
"BFEGC16",304,"S","Y"
"BSQ14502",10,"S","Y"
"BSQ16205",0,"N","Y"
"BSQT1006",0,"N","Y"
"BUR200162",0,"S","Y"
"BUR200279",0,"N","Y"
"BUR420082",0,"N","Y"
"BUR420085",0,"N","Y"
"BUR420130",0,"N","Y"
"BUS131650",4,"S","Y"
"BUS713510",4,"S","Y"
"HOPGC4",0,"N","Y"
"LEU58925",2,"S","Y"
"LEU59035",8,"S","Y"
"REM26610",0,"S","Y"
"KHRK720",20,"S","Y"
"SAK301",0,"N","Y"
"MAGST2D016",4,"S","Y"
"MAGST2D106",0,"N","Y"
"REM18364",0,"N","Y"
"REM18384",196,"S","Y"
"TUF7113NYH3",0,"N","Y"
"TUF7126NYH",0,"N","Y"
"TUF7127NYH",0,"N","Y"
"TUF7297TPA1225",0,"N","Y"
"MAKUTRM",0,"N","Y"
"CML30082",0,"N","Y"
"KIM4000077",0,"N","Y"
"KIM4000173",0,"N","Y"
"KIM4000176",0,"N","Y"
"KIM4000194",0,"N","Y"
"KIM4000923",0,"N","Y"
"CRMLG453",3,"S","Y"
"INDLANKITG",0,"N","Y"
"INDLCAN3PKC",0,"N","Y"
"INDLCSTDG",0,"N","Y"
"INDMTSMCONTOR",0,"N","Y"
"INDSFFORKBLISR",0,"N","Y"
"INDSFSSC2BLISTERCY",0,"N","Y"
"INDSMK3PCTOR",0,"N","Y"
"INDSMKHARNESSR",0,"N","Y"
"INDSSPBULKTE",0,"N","Y"
"INDSSPBULKTW",0,"N","Y"
"SNW42250",0,"S","Y"
"FIV71152029XL",0,"N","Y"
"FIV71152120XL",0,"N","Y"
"FIV711527203XL",0,"N","Y"
"FIV71175010S",0,"N","Y"
"FIV711820102XL",0,"N","Y"
"FIV71182010M",0,"N","Y"
"FIV71182019XL",0,"N","Y"
"FIV71182160L",0,"N","Y"
"FIV71307720S",0,"N","Y"
"FIV713097202XL",0,"N","Y"
"FIV713226932XL",0,"N","Y"
"FIV720027242XL",0,"N","Y"
"FIV720490102XL",0,"N","Y"
"FIV72049010M",0,"N","Y"
"FIV72049160XL",0,"N","Y"
"FIV72049724L",0,"N","Y"
"FIV72054019M",0,"N","Y"
"FIV720547242XL",0,"N","Y"
"FIV72157120S",0,"N","Y"
"FIV721577202XL",0,"N","Y"
"FIV72175010M",0,"N","Y"
"FIV72175019XL",0,"N","Y"
"FIV72175120L",0,"N","Y"
"FIV72185169S",0,"N","Y"
"FIV721940192XL",0,"N","Y"
"FIV72301720XL",0,"N","Y"
"FIV723637203XL",0,"N","Y"
"FIV42056T0194XL",0,"N","Y"
"FIV42056T019XL",0,"N","Y"
"FIV4305701930",0,"N","Y"
"FIV4305701936",0,"N","Y"
"FIV480570193XL",0,"N","Y"
"FIV48057724ML",0,"N","Y"
"FIV594050194XL",0,"N","Y"
"FIV630710198",0,"N","Y"
"FIV6430101914L",0,"N","Y"
"FIV6430172416",0,"N","Y"
"FIV6430372016",0,"N","Y"
"FIV6430372018L",0,"N","Y"
"FIV6435801912L",0,"N","Y"
"FIV6435805510",0,"N","Y"
"FIV643580556L",0,"N","Y"
"FIV6435872018L",0,"N","Y"
"FIV6435872020L",0,"N","Y"
"FIV6435901916",0,"N","Y"
"FIV6435901918L",0,"N","Y"
"FIV6435972412L",0,"N","Y"
"FIV6435972416",0,"N","Y"
"FIV6436001910",0,"N","Y"
"FIV643601624L",0,"N","Y"
"FIV6436019018L",0,"N","Y"
"FIV6436019020L",0,"N","Y"
"FIV6436072416",0,"N","Y"
"ZIP142634",0,"N","Y"
"ZIP24764",0,"N","Y"
"ZIP24901",0,"N","Y"
"ZIP24931",0,"N","Y"
"ZIP28043",0,"N","Y"
"ZIP28046",0,"N","Y"
"ZIP28064",0,"N","Y"
"ZIP28078",0,"S","Y"
"ZIP41012",0,"N","Y"
"ZIP45015",0,"N","Y"
"LIM12131",19,"S","Y"
"FIV743690193434",1,"S","Y"
"FIV743690194236",0,"N","Y"
"FIV743690553430",0,"S","Y"
"FIV743690554232",0,"N","Y"
"FIV743691904032",0,"N","Y"
"FIV743850183034",0,"N","Y"
"FIV743850184430",0,"N","Y"
"FIV743850553830",0,"N","Y"
"FIV743850553836",0,"N","Y"
"FIV743851902832",0,"N","Y"
"FIV743851903434",1,"S","Y"
"FIV743851904036",0,"N","Y"
"FIV743857243634",0,"N","Y"
"FIV743857244430",0,"N","Y"
"FIV743857244436",0,"N","Y"
"BUS130106",1,"S","Y"
"BUS150142",4,"S","Y"
"BUS157050C",0,"N","Y"
"BUS360310",0,"N","Y"
"SIM801408C",63,"S","Y"
"UNC53481",0,"N","Y"
"UNC53551",0,"N","Y"
"CHA40409",0,"N","Y"
"CHA46000",0,"N","Y"
"GSK41502",0,"N","Y"
"LEU110810",1,"S","Y"
"LEU113861",0,"N","Y"
"LEU115007",1,"S","Y"
"LEU115292",0,"N","Y"
"BUR410683",0,"N","Y"
"TRJSG103Y",1,"N","Y"
"ATIA1201156",0,"N","Y"
"ATIA2101265",0,"N","Y"
"ATIA2201285",0,"N","Y"
"ATIA2401232",0,"N","Y"
"FIV120320199",0,"N","Y"
"FIV120330199W",0,"N","Y"
"FIV120340194",0,"N","Y"
"FIV1203401965",0,"N","Y"
"FIV12035999M",0,"N","Y"
"FIV1203701915W",0,"N","Y"
"FIV40111010XL",0,"N","Y"
"FIV40111019L",0,"N","Y"
"FIV480990332XL",0,"N","Y"
"FIV48099033M",0,"N","Y"
"FIV48112019XL",0,"N","Y"
"FIV48112191S",0,"N","Y"
"FIV48121169XS",0,"N","Y"
"FIV52026031",0,"N","Y"
"FIV56031188",0,"N","Y"
"HOR9974XXL",0,"N","Y"
"BLK32B500MCST3A4C",0,"N","Y"
"BLK32BV00ODST3A4C",0,"N","Y"
"BLK32V600BKCTS",0,"N","Y"
"BLK415603BKR",0,"N","Y"
"BLK44H145BWR",0,"N","Y"
"BLK44H525PLR",0,"N","Y"
"BLK71BP05BK",0,"N","Y"
"BLK74LH00BK",0,"N","Y"
"BLK83BT02SG095W",0,"N","Y"
"BLK83BT02SG105M",0,"N","Y"
"CRMLG404G",0,"S","Y"
"CLTSP54926B",0,"S","Y"
"CRKM2104",0,"N","Y"
"CRMLG305",3,"S","Y"
"CZM13002",0,"N","Y"
"CZM19001",0,"N","Y"
"GLK17133",960,"S","Y"
"HKS203LBN",0,"N","Y"
"HOG10000",11,"S","Y"
"HOG20000",33,"S","Y"
"HOG22015",2,"S","Y"
"HOG25000",8,"S","Y"
"HOP1301P",0,"N","Y"
"HOP1318",25,"S","Y"
"HOP24004",361,"S","Y"
"HOP24019",66,"S","Y"
"HOPBR916",54,"S","Y"
"HOPPCO40",0,"N","Y"
"JTM4527",0,"N","Y"
"JTM4538S",88,"C","Y"
"KER1550",0,"N","Y"
"KER1600X",0,"N","Y"
"KER3120",0,"N","Y"
"KLBACC10",10,"S","Y"
"KLBGB2",133,"S","Y"
"KLBJAG234",40,"S","Y"
"KLBK211",33,"S","Y"
"KLBM16B",0,"N","Y"
"KLBSS212",0,"N","Y"
"KLBUT223",9,"S","Y"
"LEU48807",28,"S","Y"
"LEU49948",0,"N","Y"
"LEU49959",0,"S","Y"
"LEU49970",0,"N","Y"
"LEU49984",0,"N","Y"
"LEU50379",0,"N","Y"
"LEU51043",2,"S","Y"
"LEU52306",0,"N","Y"
"LEU52323",0,"S","Y"
"LEU52507",3,"S","Y"
"LEU53056",4,"S","Y"
"LEU54234",0,"N","Y"
"LEU56170",0,"S","Y"
"LEU57300",0,"N","Y"
"LEU57327",0,"N","Y"
"LEU57398",2,"S","Y"
"LEU58160",0,"N","Y"
"LIM10002",1,"S","Y"
"LYM7631305",2,"S","Y"
"CRMLG436H",7,"S","Y"
"MAG108000215",0,"N","Y"
"MAG203000273",0,"N","Y"
"MAGM2A10L",0,"N","Y"
"MAGM3A116",8,"S","Y"
"MECMGP22610B",0,"S","Y"
"MECMGPB9610B",0,"S","Y"
"MILCP00018",0,"N","Y"
"MILCP40728",0,"N","Y"
"MILEX00004",0,"N","Y"
"MILEX25001",0,"N","Y"
"MILRM00026",0,"N","Y"
"MILSA00023",0,"N","Y"
"MILSB00709",0,"N","Y"
"MILST00002",0,"N","Y"
"MILST00016",0,"N","Y"
"MILST00908",0,"N","Y"
"OTS100",10,"S","Y"
"OTS1080901",0,"N","Y"
"OTS240",1,"N","Y"
"OTS31625",0,"N","Y"
"OTS327BP",0,"N","Y"
"OTS3800",0,"S","Y"
"PAC00106",0,"N","Y"
"PAC01411",0,"N","Y"
"PAC01601",0,"N","Y"
"PAC01629",0,"N","Y"
"PAC02982",0,"N","Y"
"PAC03147",0,"N","Y"
"PAC05148",1,"N","Y"
"PEAMAK8",12,"S","Y"
"PEAPG29",0,"S","Y"
"PEL97086",0,"N","Y"
"PROCOL19",0,"N","Y"
"PROCZA1",95,"S","Y"
"PRORUG03",0,"N","Y"
"PROSIG09",291,"S","Y"
"PROWAL01",0,"S","Y"
"UNC52211",2,"S","Y"
"UNC52441",0,"N","Y"
"UNC70160",13,"S","Y"
"UNC75011",4,"S","Y"
"UNC81101",5,"S","Y"
"UNC83111",0,"N","Y"
"UNC86160",9,"S","Y"
"UNC87050",2,"S","Y"
"UNC87454",12,"S","Y"
"UNC88202",0,"N","Y"
"UNC88281",39,"S","Y"
"UNC88371",12,"S","Y"
"UNC89051",12,"S","Y"
"UNC89162",7,"S","Y"
"VOLVC10BMB",2,"S","Y"
"VOLVC10HPCS",1,"S","Y"
"VOLVCSF7HMR",0,"N","Y"
"VOLVC2AKS",0,"N","Y"
"VOLVC2MCU",0,"N","Y"
"WIL10G18",18,"S","Y"
"WIL142R3",0,"N","Y"
"WIL25G",8,"S","Y"
"WIL399B70",1,"S","Y"
"WIL41645",2,"S","Y"
"WIL429BG",4,"S","Y"
"ATISHO6200",0,"N","Y"
"ATITFS0650",5,"S","Y"
"CRKM2114SF",0,"N","Y"
"HOPUL17",0,"N","Y"
"MTMBH18S41",0,"N","Y"
"STR52102",0,"D","Y"
"TIP244540",0,"N","Y"
"TIP557557",0,"N","Y"
"ZSS5254059960",0,"N","Y"
"BCY34084",0,"N","Y"
"LYM7750700",40,"S","Y"
"PST20STO",18,"S","Y"
"PST30TAC",18,"S","Y"
"PSTTR308KIT",0,"N","Y"
"ATIA1101004",6,"S","Y"
"ATIA1101250",0,"N","Y"
"ATIA1101471",0,"N","Y"
"ATIA1201173",0,"N","Y"
"ATIA2101006",0,"N","Y"
"ATIA2101032",0,"N","Y"
"ATIA2201027",0,"N","Y"
"ATIA2401006",0,"N","Y"
"ATIA5101625",0,"N","Y"
"ATIA5101640",0,"N","Y"
"ATIA5101671",0,"N","Y"
"ATIA5102372",0,"N","Y"
"ATIA5102495",3,"S","Y"
"CRMCMR201IR",0,"N","Y"
"CRMLG401IR",0,"N","Y"
"CRMLG411HS",0,"N","Y"
"CRMLG850S",0,"N","Y"
"TRJAC32001",0,"N","Y"
"TRJHK109Y",0,"N","Y"
"TRJRM66",3,"S","Y"
"BCY37015",0,"N","Y"
"CMK14001",0,"N","Y"
"CMM1340198",0,"N","Y"
"CMM22B7C3C",0,"N","Y"
"CMM22D1CE9",0,"N","Y"
"OTS556MSR",0,"N","Y"
"OTSIP908GEN",0,"N","Y"
"OTSTRSRR2",0,"N","Y"
"DACGM20SG",0,"N","Y"
"SMI50364",25,"S","Y"
"SUNCS12RM428IR4X28",0,"N","Y"
"SUNCSPR432",0,"N","Y"
"SUNPS30432IR",0,"N","Y"
"SUNSM4503",0,"N","Y"
"TEX01108",2,"S","Y"
"TEX14197PDQ",0,"N","Y"
"TRUTG2560MDC",0,"N","Y"
"TRUTG75XB",0,"N","Y"
"TRUTG818AD",0,"N","Y"
"TRUTG830RN",0,"N","Y"
"TRUTG999T1M",0,"N","Y"
"TRUTG999T3L",0,"N","Y"
"WARM996M",0,"N","Y"
"ZIP40295",0,"N","Y"
"ZIP44024",0,"N","Y"
"TIM10222C16",0,"N","Y"
"TIM209",0,"N","Y"
"TIM515T",0,"N","Y"
"TIM60116",0,"N","Y"
"TIM661L",0,"N","Y"
"TIM668S",3,"S","Y"
"TIM788",0,"N","Y"
"EAREP3ORSPRBULK",0,"N","Y"
"EAREP7COMPLYST3MPR",0,"N","Y"
"EAREP7ORLPR",0,"N","Y"
"TORRLS092R",0,"N","Y"
"UMX2137510",0,"N","Y"
"UMX2166164",0,"N","Y"
"UMX2167505",0,"N","Y"
"UMX2251007",0,"N","Y"
"UMX2252204",0,"N","Y"
"UMX2252232",0,"N","Y"
"UMX2252302",0,"N","Y"
"UMX2252508",0,"N","Y"
"UMX2252520",0,"N","Y"
"UMX2252552",0,"N","Y"
"UMX2252760",0,"N","Y"
"UMX2253010",0,"N","Y"
"UMX2256100",0,"N","Y"
"UMX2261010",0,"N","Y"
"UMX2262403",0,"N","Y"
"UMX2272541",0,"N","Y"
"UMX2274001",0,"N","Y"
"UMX2274050",6,"S","Y"
"UMX2279006",0,"N","Y"
"UMX2279048",0,"N","Y"
"UMX2279071",0,"N","Y"
"UMX2279318",0,"N","Y"
"UMX2279511",0,"N","Y"
"UMX2300596",0,"N","Y"
"UMX2317379",0,"N","Y"
"CAS00264",0,"N","Y"
"CAS00384",0,"N","Y"
"CAS00905",0,"N","Y"
"CAS03767",0,"N","Y"
"CAS05685",0,"N","Y"
"CAS06241",0,"N","Y"
"CAS07051",0,"N","Y"
"CAS07145",0,"N","Y"
"CAS07380",0,"N","Y"
"CAS09052",0,"N","Y"
"CAS09648",0,"N","Y"
"CAS09771",0,"N","Y"
"CAS10440",0,"N","Y"
"CAS10533",0,"N","Y"
"CAS12007",0,"N","Y"
"CAS15713",0,"N","Y"
"CAS15734",0,"N","Y"
"CAS17915",0,"N","Y"
"CAS18321",0,"N","Y"
"CAS28702",0,"N","Y"
"CAS50038",0,"N","Y"
"CAS50128",0,"N","Y"
"CAS50148",0,"N","Y"
"CAS50164",0,"N","Y"
"CAS50185",0,"N","Y"
"CAS58171",0,"N","Y"
"CAS58593",0,"N","Y"
"CAS62700M",0,"N","Y"
"CAS62716M",0,"N","Y"
"CAS63010M",0,"N","Y"
"CAS63095M",0,"N","Y"
"FRG14716",75,"S","Y"
"FLM4225TR",0,"N","Y"
"MADMD192",0,"N","Y"
"MADMD310",0,"N","Y"
"MADMD482",0,"N","Y"
"BUT24236",316,"S","Y"
"FLM9000FBU",0,"N","Y"
"FIV56119188",0,"N","Y"
"FLR43100040700S",0,"N","Y"
"DIA1052",0,"S","Y"
"DIA1251",2,"S","Y"
"DIA2181",0,"N","Y"
"PRI108",0,"N","Y"
"PRI1193",0,"N","Y"
"PRI1229",0,"N","Y"
"PRI248",0,"N","Y"
"PRI270",0,"N","Y"
"PRI314",0,"N","Y"
"PRI331",0,"N","Y"
"PRI354",1,"N","Y"
"PRI42161",0,"N","Y"
"PRI44611",1,"N","Y"
"PRI58046",0,"N","Y"
"PRI58824",0,"N","Y"
"PRI6041",0,"N","Y"
"PRI62361",0,"N","Y"
"PRI62601",0,"N","Y"
"PRI65020",0,"N","Y"
"PRI6534",0,"N","Y"
"PRI6557",0,"N","Y"
"PRI65624",0,"N","Y"
"PRI65801",22,"S","Y"
"PRI6771",0,"N","Y"
"PRI6790",0,"N","Y"
"PRI747",0,"N","Y"
"PRI811",0,"N","Y"
"PRI839",0,"N","Y"
"PRI937",40,"S","Y"
"BRN62102",0,"N","Y"
"BRN62303",0,"N","Y"
"CZM13009",0,"N","Y"
"DOS24823",0,"N","Y"
"DOS83360",0,"N","Y"
"EOTMDM1712",0,"N","Y"
"MOS90017",0,"N","Y"
"MOS95221",0,"N","Y"
"RAD9667",0,"N","Y"
"RADHE4P00CS",0,"N","Y"
"RADOR111CS",0,"N","Y"
"RADRV0111CS",0,"N","Y"
"RADST11NPGS5X",0,"N","Y"
"RADST21NPOSM",0,"N","Y"
"RADSV242ZOM3X5X",0,"N","Y"
"RADSV2GM2X",0,"N","Y"
"RADSV62ZGL",0,"N","Y"
"RADSV62ZOM",0,"N","Y"
"RADSV8PVGMXL",0,"N","Y"
"TAPMAG0632DE",0,"N","Y"
"TAPTOOL0906",0,"N","Y"
"TROSCOVBRC06BT00",0,"N","Y"
"TROSMAG1RDS0BT00",0,"N","Y"
"TROSRAIDIDD9FT00",0,"N","Y"
"TROSSLIVTAWPLT00",0,"N","Y"
"HEV00304",0,"N","Y"
"HEV20003",0,"N","Y"
"HEV20016",0,"N","Y"
"HEV20026",0,"N","Y"
"HEV20043",0,"N","Y"
"HEV20066",0,"N","Y"
"HEV20092",0,"N","Y"
"HEV20336",0,"N","Y"
"HEV240122",0,"N","Y"
"HEV31222",10,"S","Y"
"HEV32034",0,"N","Y"
"HEV36088",10,"S","Y"
"HEV42735",10,"S","Y"
"HEV450126",0,"N","Y"
"HEV550122",0,"N","Y"
"HEV560129",0,"N","Y"
"HEV70351",20,"S","Y"
"MOJHW100",0,"N","Y"
"MOJHW2105",5,"S","Y"
"MOJHW2415",0,"N","Y"
"MOJHW5117",0,"N","Y"
"MOJHW8108",0,"N","Y"
"FLPWT14CR22O",15,"S","Y"
"ARM19SACOG",3,"S","Y"
"ARM22M68SP",0,"N","Y"
"ARM31",2,"S","Y"
"ARM41LUG",0,"N","Y"
"ARM51",0,"N","Y"
"ARM76OS",0,"N","Y"
"BUSPP1010BG",0,"N","Y"
"HOPPCOBG",0,"N","Y"
"RADBCVL7010CS",0,"N","Y"
"RADRDSG11ML",1,"N","Y"
"TANA800M",0,"N","Y"
"TANAC210",0,"N","Y"
"TANAC222",0,"N","Y"
"TANAC300",0,"N","Y"
"TANAC705",0,"N","Y"
"TANAC707M",0,"N","Y"
"TANAC711",0,"N","Y"
"TANB7008DB",0,"N","Y"
"TANB8001NG",0,"N","Y"
"TANB8008",0,"N","Y"
"TANB8029DB",0,"N","Y"
"TAND6002B",0,"N","Y"
"TAND6014B",0,"N","Y"
"TAND7003DB",0,"N","Y"
"TAND73410F",0,"N","Y"
"TAND78634",0,"N","Y"
"TAND9100B",0,"N","Y"
"TAND9800",0,"N","Y"
"TAND9903",0,"N","Y"
"TANLS200",0,"N","Y"
"TANSSJS012PS",0,"N","Y"
"SAV55270",0,"N","Y"
"TRN90790",0,"N","Y"
"LET831801",0,"N","Y"
"TRJTA33C400063",0,"N","Y"
"BEE1051",0,"N","Y"
"BEE1073",0,"N","Y"
"BEE12517",0,"N","Y"
"BEE2099",0,"N","Y"
"MRK3075",0,"N","Y"
"PLN93830",139,"S","Y"
"BFEZGPS10",0,"N","Y"
"DEW30JMA",0,"N","Y"
"JTMJM3",0,"N","Y"
"JTMTAR149",0,"N","Y"
"LIM12146",0,"N","Y"
"SECSFZ01US",0,"N","Y"
"TRJAP70",0,"N","Y"
"TRJRM05C700065",0,"N","Y"
"TRJTA31C100199",0,"N","Y"
"TUF1377BPAX3",0,"N","Y"
"TUF4011BOBKIT11",0,"N","Y"
"TUF4046BRA",0,"N","Y"
"TUF4099SNY",0,"N","Y"
"TUF7068MCV2",0,"N","Y"
